datum,protistrana,geosize,joblines
2026-02-28,Anděl,SPO,52
2026-02-28,Anděl,BPO,9
2026-02-28,Benešov,SPO,16
2026-02-28,Beroun,SPO,8
2026-02-28,Brno,SPO,74
2026-02-28,Brno,BPO,10
2026-02-28,Brno,XPO,10
2026-02-28,Brno Lískovec,SPO,192
2026-02-28,Brno Lískovec,BPO,20
2026-02-28,Budějovická,SPO,27
2026-02-28,Chomutov,SPO,4
2026-02-28,Dejvice,SPO,18
2026-02-28,Děčín,SPO,1
2026-02-28,Frýdek-Místek,SPO,7
2026-02-28,Hradec,SPO,5
2026-02-28,Háje,SPO,73
2026-02-28,Háje,BPO,4
2026-02-28,Jihlava,SPO,6
2026-02-28,Karlovy Vary,SPO,7
2026-02-28,Kladno,SPO,183
2026-02-28,Kladno,BPO,20
2026-02-28,Kolín,SPO,4
2026-02-28,LCU,XPO,66
2026-02-28,LCU,XL,1
2026-02-28,Liberec,SPO,8
2026-02-28,Mladá Boleslav,SPO,5
2026-02-28,Most,SPO,4
2026-02-28,Mělník,SPO,11
2026-02-28,Olomouc,SPO,9
2026-02-28,Opava,SPO,5
2026-02-28,Ostrava,SPO,109
2026-02-28,Ostrava,BPO,13
2026-02-28,Ostrava,XPO,4
2026-02-28,Pardubice,SPO,12
2026-02-28,Plzeň město,SPO,60
2026-02-28,Plzeň město,BPO,9
2026-02-28,Plzeň město,XPO,4
2026-02-28,Pobočka Chrášťany,SPO,53
2026-02-28,Pobočka Chrášťany,BPO,2
2026-02-28,Počernice,SPO,35
2026-02-28,Počernice,BPO,11
2026-02-28,Počernice,XPO,1
2026-02-28,Praha - centrála,SPO,557
2026-02-28,Praha - centrála,BPO,167
2026-02-28,Praha - centrála,XPO,20
2026-02-28,Prostějov,SPO,3
2026-02-28,Příbram,SPO,4
2026-02-28,SKLC3,SPO,2463
2026-02-28,SKLC3,BPO,447
2026-02-28,SKLC3,XPO,120
2026-02-28,Tábor,SPO,8
2026-02-28,Třebíč,SPO,7
2026-02-28,Zlín,SPO,12
2026-02-28,Ústí nad Labem,SPO,3
2026-02-28,Čakovice,SPO,53
2026-02-28,Čakovice,BPO,25
2026-02-28,Čakovice,XPO,2
2026-02-28,České Budějovice,SPO,7
2026-03-01,Anděl,SPO,31
2026-03-01,Anděl,BPO,8
2026-03-01,Anděl,XPO,2
2026-03-01,Benešov,SPO,8
2026-03-01,Beroun,SPO,7
2026-03-01,Brno,SPO,50
2026-03-01,Brno,BPO,3
2026-03-01,Brno Lískovec,SPO,4
2026-03-01,Budějovická,SPO,10
2026-03-01,Chomutov,SPO,7
2026-03-01,Dejvice,SPO,13
2026-03-01,Děčín,SPO,7
2026-03-01,Frýdek-Místek,SPO,11
2026-03-01,Hradec,SPO,6
2026-03-01,Háje,SPO,23
2026-03-01,Háje,BPO,6
2026-03-01,Jihlava,SPO,3
2026-03-01,Karlovy Vary,SPO,2
2026-03-01,Kladno,SPO,8
2026-03-01,Kolín,SPO,7
2026-03-01,LCU,XPO,91
2026-03-01,LCU,XL,1
2026-03-01,Liberec,SPO,2
2026-03-01,Mladá Boleslav,SPO,9
2026-03-01,Most,SPO,3
2026-03-01,Mělník,SPO,10
2026-03-01,Olomouc,SPO,13
2026-03-01,Olomouc,BPO,1
2026-03-01,Opava,SPO,4
2026-03-01,Ostrava,SPO,373
2026-03-01,Ostrava,BPO,12
2026-03-01,Ostrava,XPO,2
2026-03-01,Pardubice,SPO,4
2026-03-01,Plzeň město,SPO,40
2026-03-01,Plzeň město,BPO,8
2026-03-01,Plzeň město,XPO,5
2026-03-01,Pobočka Chrášťany,SPO,35
2026-03-01,Počernice,SPO,27
2026-03-01,Počernice,BPO,3
2026-03-01,Praha - centrála,SPO,480
2026-03-01,Praha - centrála,BPO,131
2026-03-01,Praha - centrála,XPO,17
2026-03-01,Prostějov,SPO,1
2026-03-01,Příbram,SPO,5
2026-03-01,SKLC3,SPO,10438
2026-03-01,SKLC3,BPO,2606
2026-03-01,SKLC3,XPO,422
2026-03-01,Tábor,SPO,8
2026-03-01,Třebíč,SPO,6
2026-03-01,Zlín,SPO,11
2026-03-01,Ústí nad Labem,SPO,8
2026-03-01,Čakovice,SPO,35
2026-03-01,Čakovice,BPO,30
2026-03-01,České Budějovice,SPO,6
2026-03-02,Anděl,SPO,29
2026-03-02,Anděl,BPO,1
2026-03-02,Benešov,SPO,9
2026-03-02,Beroun,SPO,4
2026-03-02,Brno,SPO,47
2026-03-02,Brno,BPO,3
2026-03-02,Brno,XPO,6
2026-03-02,Brno Lískovec,SPO,6
2026-03-02,Brno Lískovec,BPO,5
2026-03-02,Budějovická,SPO,16
2026-03-02,Chomutov,SPO,4
2026-03-02,Dejvice,SPO,11
2026-03-02,Děčín,SPO,3
2026-03-02,Frýdek-Místek,SPO,6
2026-03-02,Hradec,SPO,2
2026-03-02,Háje,SPO,63
2026-03-02,Háje,BPO,11
2026-03-02,Háje,XPO,1
2026-03-02,Jihlava,SPO,1
2026-03-02,Karlovy Vary,SPO,3
2026-03-02,Kladno,SPO,10
2026-03-02,Kladno,BPO,4
2026-03-02,Kolín,SPO,2
2026-03-02,LCU,XPO,33
2026-03-02,Liberec,SPO,3
2026-03-02,Mladá Boleslav,SPO,1
2026-03-02,Most,SPO,3
2026-03-02,Mělník,SPO,7
2026-03-02,Olomouc,SPO,6
2026-03-02,Olomouc,BPO,1
2026-03-02,Opava,SPO,4
2026-03-02,Ostrava,SPO,79
2026-03-02,Ostrava,BPO,15
2026-03-02,Ostrava,XPO,7
2026-03-02,Pardubice,SPO,4
2026-03-02,Plzeň město,SPO,33
2026-03-02,Pobočka Chrášťany,SPO,44
2026-03-02,Počernice,SPO,25
2026-03-02,Počernice,BPO,2
2026-03-02,Praha - centrála,SPO,398
2026-03-02,Praha - centrála,BPO,74
2026-03-02,Praha - centrála,XPO,15
2026-03-02,Prostějov,BPO,1
2026-03-02,Příbram,SPO,8
2026-03-02,SKLC3,SPO,877
2026-03-02,SKLC3,BPO,146
2026-03-02,SKLC3,XPO,23
2026-03-02,Tábor,SPO,6
2026-03-02,Zlín,SPO,1
2026-03-02,Ústí nad Labem,SPO,4
2026-03-02,Čakovice,SPO,36
2026-03-02,Čakovice,BPO,14
2026-03-02,České Budějovice,SPO,7
2026-03-03,Anděl,SPO,50
2026-03-03,Anděl,BPO,7
2026-03-03,Benešov,SPO,7
2026-03-03,Beroun,SPO,10
2026-03-03,Brno,SPO,57
2026-03-03,Brno,BPO,7
2026-03-03,Brno Lískovec,SPO,9
2026-03-03,Budějovická,SPO,21
2026-03-03,Budějovická,BPO,6
2026-03-03,Chomutov,SPO,4
2026-03-03,Chomutov,BPO,1
2026-03-03,Dejvice,SPO,18
2026-03-03,Děčín,SPO,2
2026-03-03,Frýdek-Místek,SPO,7
2026-03-03,Frýdek-Místek,BPO,1
2026-03-03,Hradec,SPO,3
2026-03-03,Háje,SPO,52
2026-03-03,Háje,BPO,11
2026-03-03,Jihlava,SPO,7
2026-03-03,Karlovy Vary,SPO,2
2026-03-03,Kladno,SPO,4
2026-03-03,Kolín,SPO,5
2026-03-03,LCU,XPO,20
2026-03-03,LCU,XL,1
2026-03-03,Liberec,SPO,2
2026-03-03,Mladá Boleslav,SPO,11
2026-03-03,Most,SPO,3
2026-03-03,Mělník,SPO,7
2026-03-03,Olomouc,SPO,7
2026-03-03,Olomouc,BPO,1
2026-03-03,Opava,SPO,6
2026-03-03,Ostrava,SPO,143
2026-03-03,Ostrava,BPO,20
2026-03-03,Ostrava,XPO,1
2026-03-03,Pardubice,SPO,7
2026-03-03,Plzeň město,SPO,34
2026-03-03,Plzeň město,BPO,6
2026-03-03,Pobočka Chrášťany,SPO,25
2026-03-03,Počernice,SPO,24
2026-03-03,Počernice,BPO,1
2026-03-03,Praha - centrála,SPO,530
2026-03-03,Praha - centrála,BPO,137
2026-03-03,Praha - centrála,XPO,25
2026-03-03,Prostějov,SPO,4
2026-03-03,Příbram,SPO,9
2026-03-03,SKLC3,SPO,2098
2026-03-03,SKLC3,BPO,653
2026-03-03,SKLC3,XPO,54
2026-03-03,Tábor,SPO,8
2026-03-03,Tábor,BPO,1
2026-03-03,Třebíč,SPO,6
2026-03-03,Zlín,SPO,4
2026-03-03,Zlín,BPO,2
2026-03-03,Ústí nad Labem,SPO,4
2026-03-03,Čakovice,SPO,38
2026-03-03,Čakovice,BPO,35
2026-03-03,České Budějovice,SPO,4
2026-03-03,České Budějovice,BPO,1
2026-03-04,Anděl,SPO,58
2026-03-04,Anděl,BPO,11
2026-03-04,Benešov,SPO,9
2026-03-04,Beroun,SPO,9
2026-03-04,Brno,SPO,68
2026-03-04,Brno,BPO,19
2026-03-04,Brno Lískovec,SPO,9
2026-03-04,Budějovická,SPO,20
2026-03-04,Budějovická,BPO,5
2026-03-04,Dejvice,SPO,17
2026-03-04,Děčín,SPO,5
2026-03-04,Frýdek-Místek,SPO,7
2026-03-04,Hradec,SPO,5
2026-03-04,Háje,SPO,37
2026-03-04,Háje,BPO,16
2026-03-04,Jihlava,SPO,5
2026-03-04,Karlovy Vary,SPO,2
2026-03-04,Kladno,SPO,11
2026-03-04,Kolín,SPO,3
2026-03-04,LCU,XPO,102
2026-03-04,LCU,VB,1
2026-03-04,Liberec,SPO,5
2026-03-04,Mladá Boleslav,SPO,5
2026-03-04,Most,SPO,1
2026-03-04,Mělník,SPO,3
2026-03-04,Olomouc,SPO,3
2026-03-04,Olomouc,BPO,1
2026-03-04,Opava,SPO,1
2026-03-04,Ostrava,SPO,80
2026-03-04,Ostrava,BPO,38
2026-03-04,Ostrava,XPO,5
2026-03-04,Pardubice,SPO,7
2026-03-04,Plzeň město,SPO,33
2026-03-04,Plzeň město,BPO,8
2026-03-04,Pobočka Chrášťany,SPO,24
2026-03-04,Pobočka Chrášťany,BPO,5
2026-03-04,Počernice,SPO,53
2026-03-04,Počernice,BPO,15
2026-03-04,Praha - centrála,SPO,435
2026-03-04,Praha - centrála,BPO,95
2026-03-04,Praha - centrála,XPO,22
2026-03-04,Prostějov,SPO,9
2026-03-04,Příbram,SPO,7
2026-03-04,SKLC3,SPO,1695
2026-03-04,SKLC3,BPO,246
2026-03-04,SKLC3,XPO,42
2026-03-04,SKLC3,XL,1
2026-03-04,Tábor,SPO,3
2026-03-04,Třebíč,SPO,7
2026-03-04,Zlín,SPO,4
2026-03-04,Ústí nad Labem,SPO,3
2026-03-04,Čakovice,SPO,42
2026-03-04,Čakovice,BPO,12
2026-03-04,České Budějovice,SPO,8
2026-03-05,Anděl,SPO,43
2026-03-05,Anděl,BPO,5
2026-03-05,Anděl,XPO,4
2026-03-05,Benešov,SPO,16
2026-03-05,Benešov,BPO,2
2026-03-05,Beroun,SPO,7
2026-03-05,Brno,SPO,40
2026-03-05,Brno,BPO,8
2026-03-05,Brno Lískovec,SPO,8
2026-03-05,Budějovická,SPO,17
2026-03-05,Budějovická,BPO,3
2026-03-05,Chomutov,SPO,2
2026-03-05,Dejvice,SPO,15
2026-03-05,Děčín,SPO,5
2026-03-05,Frýdek-Místek,SPO,8
2026-03-05,Hradec,SPO,4
2026-03-05,Háje,SPO,47
2026-03-05,Háje,BPO,10
2026-03-05,Háje,XPO,5
2026-03-05,Jihlava,SPO,3
2026-03-05,Karlovy Vary,SPO,8
2026-03-05,Kladno,SPO,9
2026-03-05,Kolín,SPO,6
2026-03-05,LCU,XPO,120
2026-03-05,LCU,XL,6
2026-03-05,Liberec,SPO,7
2026-03-05,Mladá Boleslav,SPO,3
2026-03-05,Most,SPO,6
2026-03-05,Mělník,SPO,5
2026-03-05,Olomouc,SPO,8
2026-03-05,Opava,SPO,4
2026-03-05,Ostrava,SPO,82
2026-03-05,Ostrava,BPO,89
2026-03-05,Ostrava,XPO,16
2026-03-05,Pardubice,SPO,3
2026-03-05,Plzeň město,SPO,26
2026-03-05,Plzeň město,BPO,24
2026-03-05,Pobočka Chrášťany,SPO,31
2026-03-05,Pobočka Chrášťany,BPO,6
2026-03-05,Počernice,SPO,17
2026-03-05,Počernice,BPO,3
2026-03-05,Praha - centrála,SPO,415
2026-03-05,Praha - centrála,BPO,139
2026-03-05,Praha - centrála,XPO,17
2026-03-05,Prostějov,SPO,11
2026-03-05,Příbram,SPO,7
2026-03-05,SKLC3,SPO,1307
2026-03-05,SKLC3,BPO,263
2026-03-05,SKLC3,XPO,40
2026-03-05,Tábor,SPO,7
2026-03-05,Třebíč,SPO,4
2026-03-05,Zlín,SPO,11
2026-03-05,Ústí nad Labem,SPO,2
2026-03-05,Čakovice,SPO,66
2026-03-05,Čakovice,BPO,15
2026-03-05,České Budějovice,SPO,6
2026-03-06,Anděl,SPO,75
2026-03-06,Anděl,BPO,2
2026-03-06,Benešov,SPO,32
2026-03-06,Beroun,SPO,22
2026-03-06,Brno,SPO,90
2026-03-06,Brno,BPO,14
2026-03-06,Brno Lískovec,SPO,7
2026-03-06,Budějovická,SPO,19
2026-03-06,Budějovická,BPO,6
2026-03-06,Chomutov,SPO,21
2026-03-06,Dejvice,SPO,40
2026-03-06,Děčín,SPO,6
2026-03-06,Frýdek-Místek,SPO,6
2026-03-06,Hradec,SPO,21
2026-03-06,Háje,SPO,55
2026-03-06,Háje,BPO,1
2026-03-06,Jihlava,SPO,9
2026-03-06,Karlovy Vary,SPO,4
2026-03-06,Kladno,SPO,9
2026-03-06,Kolín,SPO,2
2026-03-06,LCU,XPO,28
2026-03-06,Liberec,SPO,7
2026-03-06,Mladá Boleslav,SPO,24
2026-03-06,Most,SPO,8
2026-03-06,Mělník,SPO,6
2026-03-06,Olomouc,SPO,7
2026-03-06,Opava,SPO,6
2026-03-06,Ostrava,SPO,120
2026-03-06,Ostrava,BPO,20
2026-03-06,Pardubice,SPO,9
2026-03-06,Plzeň město,SPO,48
2026-03-06,Plzeň město,BPO,11
2026-03-06,Plzeň město,XPO,1
2026-03-06,Pobočka Chrášťany,SPO,73
2026-03-06,Počernice,SPO,14
2026-03-06,Počernice,BPO,5
2026-03-06,Praha - centrála,SPO,480
2026-03-06,Praha - centrála,BPO,79
2026-03-06,Praha - centrála,XPO,16
2026-03-06,Prostějov,SPO,5
2026-03-06,Příbram,SPO,3
2026-03-06,SKLC3,SPO,1322
2026-03-06,SKLC3,BPO,258
2026-03-06,SKLC3,XPO,86
2026-03-06,SKLC3,XL,2
2026-03-06,Tábor,SPO,9
2026-03-06,Třebíč,SPO,8
2026-03-06,Zlín,SPO,5
2026-03-06,Ústí nad Labem,SPO,7
2026-03-06,Čakovice,SPO,52
2026-03-06,Čakovice,BPO,5
2026-03-06,České Budějovice,SPO,29
2026-03-07,Anděl,SPO,45
2026-03-07,Anděl,BPO,7
2026-03-07,Benešov,SPO,9
2026-03-07,Beroun,SPO,8
2026-03-07,Beroun,BPO,1
2026-03-07,Brno,SPO,95
2026-03-07,Brno,BPO,5
2026-03-07,Brno Lískovec,SPO,8
2026-03-07,Budějovická,SPO,17
2026-03-07,Chomutov,SPO,6
2026-03-07,Dejvice,SPO,11
2026-03-07,Dejvice,BPO,2
2026-03-07,Děčín,SPO,6
2026-03-07,Frýdek-Místek,SPO,11
2026-03-07,Hradec,SPO,10
2026-03-07,Háje,SPO,71
2026-03-07,Háje,BPO,6
2026-03-07,Jihlava,SPO,9
2026-03-07,Karlovy Vary,SPO,9
2026-03-07,Kladno,SPO,15
2026-03-07,Kolín,SPO,5
2026-03-07,LCU,XPO,41
2026-03-07,Liberec,SPO,8
2026-03-07,Mladá Boleslav,SPO,6
2026-03-07,Most,SPO,9
2026-03-07,Mělník,SPO,7
2026-03-07,Olomouc,SPO,21
2026-03-07,Olomouc,BPO,2
2026-03-07,Opava,SPO,1
2026-03-07,Ostrava,SPO,157
2026-03-07,Ostrava,BPO,8
2026-03-07,Pardubice,SPO,9
2026-03-07,Plzeň město,SPO,45
2026-03-07,Pobočka Chrášťany,SPO,52
2026-03-07,Pobočka Chrášťany,BPO,1
2026-03-07,Počernice,SPO,31
2026-03-07,Počernice,BPO,7
2026-03-07,Praha - centrála,SPO,485
2026-03-07,Praha - centrála,BPO,98
2026-03-07,Prostějov,SPO,8
2026-03-07,Příbram,SPO,12
2026-03-07,Příbram,BPO,2
2026-03-07,SKLC3,SPO,1482
2026-03-07,SKLC3,BPO,320
2026-03-07,SKLC3,XPO,644
2026-03-07,Tábor,SPO,10
2026-03-07,Třebíč,SPO,8
2026-03-07,Zlín,SPO,9
2026-03-07,Ústí nad Labem,SPO,12
2026-03-07,Čakovice,SPO,62
2026-03-07,Čakovice,BPO,10
2026-03-07,České Budějovice,SPO,8
2026-03-08,Anděl,SPO,52
2026-03-08,Anděl,BPO,9
2026-03-08,Benešov,SPO,14
2026-03-08,Beroun,SPO,15
2026-03-08,Brno,SPO,58
2026-03-08,Brno,BPO,17
2026-03-08,Brno Lískovec,SPO,13
2026-03-08,Budějovická,SPO,30
2026-03-08,Chomutov,SPO,10
2026-03-08,Dejvice,SPO,14
2026-03-08,Děčín,SPO,7
2026-03-08,Frýdek-Místek,SPO,11
2026-03-08,Hradec,SPO,7
2026-03-08,Háje,SPO,48
2026-03-08,Háje,BPO,14
2026-03-08,Jihlava,SPO,7
2026-03-08,Karlovy Vary,SPO,11
2026-03-08,Kladno,SPO,8
2026-03-08,Kolín,SPO,10
2026-03-08,LCU,XPO,110
2026-03-08,Liberec,SPO,6
2026-03-08,Mladá Boleslav,SPO,11
2026-03-08,Most,SPO,7
2026-03-08,Most,BPO,1
2026-03-08,Mělník,SPO,6
2026-03-08,Olomouc,SPO,10
2026-03-08,Opava,SPO,5
2026-03-08,Ostrava,SPO,109
2026-03-08,Ostrava,BPO,20
2026-03-08,Pardubice,SPO,10
2026-03-08,Plzeň město,SPO,47
2026-03-08,Plzeň město,BPO,19
2026-03-08,Pobočka Chrášťany,SPO,67
2026-03-08,Pobočka Chrášťany,BPO,13
2026-03-08,Počernice,SPO,32
2026-03-08,Počernice,BPO,1
2026-03-08,Praha - centrála,SPO,578
2026-03-08,Praha - centrála,BPO,96
2026-03-08,Praha - centrála,XPO,6
2026-03-08,Prostějov,SPO,2
2026-03-08,Příbram,SPO,13
2026-03-08,SKLC3,SPO,1475
2026-03-08,SKLC3,BPO,247
2026-03-08,SKLC3,XPO,687
2026-03-08,SKLC3,XL,1
2026-03-08,Tábor,SPO,7
2026-03-08,Třebíč,SPO,5
2026-03-08,Zlín,SPO,6
2026-03-08,Ústí nad Labem,SPO,11
2026-03-08,Čakovice,SPO,52
2026-03-08,Čakovice,BPO,23
2026-03-08,České Budějovice,SPO,8
2026-03-09,Anděl,SPO,71
2026-03-09,Anděl,BPO,2
2026-03-09,Benešov,SPO,3
2026-03-09,Beroun,SPO,5
2026-03-09,Brno,SPO,61
2026-03-09,Brno,BPO,12
2026-03-09,Brno Lískovec,SPO,13
2026-03-09,Budějovická,SPO,25
2026-03-09,Chomutov,SPO,6
2026-03-09,Dejvice,SPO,16
2026-03-09,Děčín,SPO,3
2026-03-09,Frýdek-Místek,SPO,3
2026-03-09,Hradec,SPO,7
2026-03-09,Háje,SPO,53
2026-03-09,Háje,BPO,8
2026-03-09,Jihlava,SPO,4
2026-03-09,Karlovy Vary,SPO,8
2026-03-09,Kladno,SPO,10
2026-03-09,Kolín,SPO,7
2026-03-09,LCU,SPO,1
2026-03-09,LCU,BPO,2
2026-03-09,LCU,XPO,351
2026-03-09,LCU,XL,2
2026-03-09,LCU,VB,1
2026-03-09,Liberec,SPO,6
2026-03-09,Liberec,BPO,2
2026-03-09,Mladá Boleslav,SPO,9
2026-03-09,Most,SPO,2
2026-03-09,Mělník,SPO,5
2026-03-09,Olomouc,SPO,7
2026-03-09,Olomouc,BPO,1
2026-03-09,Opava,SPO,4
2026-03-09,Ostrava,SPO,83
2026-03-09,Ostrava,BPO,19
2026-03-09,Pardubice,SPO,3
2026-03-09,Plzeň město,SPO,49
2026-03-09,Plzeň město,BPO,1
2026-03-09,Pobočka Chrášťany,SPO,45
2026-03-09,Pobočka Chrášťany,BPO,1
2026-03-09,Počernice,SPO,20
2026-03-09,Praha - centrála,SPO,498
2026-03-09,Praha - centrála,BPO,105
2026-03-09,Prostějov,SPO,2
2026-03-09,Příbram,SPO,7
2026-03-09,SKLC3,SPO,1172
2026-03-09,SKLC3,BPO,279
2026-03-09,SKLC3,XPO,91
2026-03-09,Tábor,SPO,8
2026-03-09,Třebíč,SPO,3
2026-03-09,Zlín,SPO,4
2026-03-09,Ústí nad Labem,SPO,8
2026-03-09,Čakovice,SPO,65
2026-03-09,Čakovice,BPO,6
2026-03-09,České Budějovice,SPO,12
2026-03-09,České Budějovice,BPO,2
2026-03-10,Anděl,SPO,51
2026-03-10,Anděl,BPO,9
2026-03-10,Benešov,SPO,8
2026-03-10,Beroun,SPO,4
2026-03-10,Brno,SPO,56
2026-03-10,Brno,BPO,11
2026-03-10,Brno Lískovec,SPO,8
2026-03-10,Budějovická,SPO,16
2026-03-10,Budějovická,BPO,2
2026-03-10,Chomutov,SPO,5
2026-03-10,Dejvice,SPO,15
2026-03-10,Děčín,SPO,2
2026-03-10,Frýdek-Místek,SPO,9
2026-03-10,Hradec,SPO,10
2026-03-10,Háje,SPO,53
2026-03-10,Háje,BPO,12
2026-03-10,Jihlava,SPO,7
2026-03-10,Jihlava,BPO,1
2026-03-10,Karlovy Vary,SPO,4
2026-03-10,Kladno,SPO,6
2026-03-10,Kolín,SPO,1
2026-03-10,LCU,BPO,3
2026-03-10,LCU,XPO,409
2026-03-10,LCU,XL,2
2026-03-10,Liberec,SPO,4
2026-03-10,Mladá Boleslav,SPO,7
2026-03-10,Most,SPO,5
2026-03-10,Mělník,SPO,5
2026-03-10,Olomouc,SPO,13
2026-03-10,Opava,SPO,2
2026-03-10,Opava,BPO,2
2026-03-10,Ostrava,SPO,108
2026-03-10,Ostrava,BPO,18
2026-03-10,Pardubice,SPO,13
2026-03-10,Plzeň město,SPO,40
2026-03-10,Plzeň město,BPO,15
2026-03-10,Pobočka Chrášťany,SPO,63
2026-03-10,Pobočka Chrášťany,BPO,7
2026-03-10,Počernice,SPO,31
2026-03-10,Počernice,BPO,3
2026-03-10,Praha - centrála,SPO,547
2026-03-10,Praha - centrála,BPO,150
2026-03-10,Prostějov,SPO,4
2026-03-10,Příbram,SPO,5
2026-03-10,SKLC3,SPO,3068
2026-03-10,SKLC3,BPO,658
2026-03-10,SKLC3,XPO,239
2026-03-10,Tábor,SPO,6
2026-03-10,Třebíč,SPO,2
2026-03-10,Zlín,SPO,8
2026-03-10,Ústí nad Labem,SPO,3
2026-03-10,Čakovice,SPO,60
2026-03-10,Čakovice,BPO,13
2026-03-10,České Budějovice,SPO,8
2026-03-11,Anděl,SPO,41
2026-03-11,Anděl,BPO,9
2026-03-11,Benešov,SPO,6
2026-03-11,Beroun,SPO,6
2026-03-11,Brno,SPO,69
2026-03-11,Brno,BPO,9
2026-03-11,Brno Lískovec,SPO,27
2026-03-11,Brno Lískovec,BPO,2
2026-03-11,Budějovická,SPO,37
2026-03-11,Budějovická,BPO,2
2026-03-11,Chomutov,SPO,8
2026-03-11,Dejvice,SPO,23
2026-03-11,Frýdek-Místek,SPO,7
2026-03-11,Hradec,SPO,25
2026-03-11,Háje,SPO,47
2026-03-11,Háje,BPO,11
2026-03-11,Jihlava,SPO,21
2026-03-11,Karlovy Vary,SPO,5
2026-03-11,Kladno,SPO,27
2026-03-11,Kolín,SPO,10
2026-03-11,LCU,SPO,1
2026-03-11,LCU,XPO,217
2026-03-11,LCU,XL,1
2026-03-11,Liberec,SPO,1
2026-03-11,Mladá Boleslav,SPO,8
2026-03-11,Most,SPO,7
2026-03-11,Mělník,SPO,9
2026-03-11,Olomouc,SPO,22
2026-03-11,Opava,SPO,9
2026-03-11,Ostrava,SPO,281
2026-03-11,Ostrava,BPO,39
2026-03-11,Pardubice,SPO,5
2026-03-11,Plzeň město,SPO,40
2026-03-11,Plzeň město,BPO,6
2026-03-11,Pobočka Chrášťany,SPO,56
2026-03-11,Pobočka Chrášťany,BPO,16
2026-03-11,Počernice,SPO,29
2026-03-11,Počernice,BPO,7
2026-03-11,Počernice,XPO,1
2026-03-11,Praha - centrála,SPO,557
2026-03-11,Praha - centrála,BPO,110
2026-03-11,Prostějov,SPO,3
2026-03-11,Příbram,SPO,4
2026-03-11,SKLC3,SPO,1354
2026-03-11,SKLC3,BPO,319
2026-03-11,SKLC3,XPO,63
2026-03-11,Tábor,SPO,7
2026-03-11,Třebíč,SPO,5
2026-03-11,Zlín,SPO,24
2026-03-11,Ústí nad Labem,SPO,3
2026-03-11,Čakovice,SPO,57
2026-03-11,Čakovice,BPO,17
2026-03-11,České Budějovice,SPO,24
2026-03-12,Anděl,SPO,53
2026-03-12,Anděl,BPO,5
2026-03-12,Benešov,SPO,7
2026-03-12,Beroun,SPO,3
2026-03-12,Brno,SPO,79
2026-03-12,Brno,BPO,4
2026-03-12,Brno Lískovec,SPO,26
2026-03-12,Budějovická,SPO,51
2026-03-12,Chomutov,SPO,3
2026-03-12,Dejvice,SPO,24
2026-03-12,Děčín,SPO,1
2026-03-12,Frýdek-Místek,SPO,5
2026-03-12,Hradec,SPO,22
2026-03-12,Háje,SPO,56
2026-03-12,Háje,BPO,5
2026-03-12,Jihlava,SPO,14
2026-03-12,Karlovy Vary,SPO,5
2026-03-12,Kladno,SPO,28
2026-03-12,Kladno,BPO,1
2026-03-12,Kolín,SPO,6
2026-03-12,LCU,BPO,1
2026-03-12,LCU,XPO,203
2026-03-12,LCU,XL,2
2026-03-12,Liberec,SPO,8
2026-03-12,Mladá Boleslav,SPO,9
2026-03-12,Most,SPO,20
2026-03-12,Mělník,SPO,26
2026-03-12,Olomouc,SPO,10
2026-03-12,Opava,SPO,7
2026-03-12,Ostrava,SPO,137
2026-03-12,Ostrava,BPO,21
2026-03-12,Pardubice,SPO,16
2026-03-12,Plzeň město,SPO,68
2026-03-12,Plzeň město,BPO,4
2026-03-12,Pobočka Chrášťany,SPO,58
2026-03-12,Počernice,SPO,31
2026-03-12,Počernice,BPO,6
2026-03-12,Praha - centrála,SPO,471
2026-03-12,Praha - centrála,BPO,129
2026-03-12,Prostějov,SPO,5
2026-03-12,Příbram,SPO,8
2026-03-12,SKLC3,SPO,1409
2026-03-12,SKLC3,BPO,277
2026-03-12,SKLC3,XPO,93
2026-03-12,Tábor,SPO,27
2026-03-12,Třebíč,SPO,17
2026-03-12,Zlín,SPO,12
2026-03-12,Ústí nad Labem,SPO,3
2026-03-12,Čakovice,SPO,74
2026-03-12,Čakovice,BPO,12
2026-03-12,České Budějovice,SPO,16
2026-03-13,Anděl,SPO,50
2026-03-13,Anděl,BPO,7
2026-03-13,Benešov,SPO,10
2026-03-13,Beroun,SPO,5
2026-03-13,Brno,SPO,50
2026-03-13,Brno,BPO,14
2026-03-13,Brno Lískovec,SPO,9
2026-03-13,Budějovická,SPO,21
2026-03-13,Chomutov,SPO,6
2026-03-13,Dejvice,SPO,19
2026-03-13,Děčín,SPO,3
2026-03-13,Frýdek-Místek,SPO,4
2026-03-13,Hradec,SPO,10
2026-03-13,Háje,SPO,54
2026-03-13,Háje,BPO,6
2026-03-13,Jihlava,SPO,4
2026-03-13,Karlovy Vary,SPO,9
2026-03-13,Kladno,SPO,8
2026-03-13,Kolín,SPO,5
2026-03-13,LCU,BPO,1
2026-03-13,LCU,XPO,303
2026-03-13,LCU,XL,5
2026-03-13,Liberec,SPO,7
2026-03-13,Mladá Boleslav,SPO,10
2026-03-13,Most,SPO,6
2026-03-13,Mělník,SPO,10
2026-03-13,Olomouc,SPO,6
2026-03-13,Opava,SPO,7
2026-03-13,Ostrava,SPO,85
2026-03-13,Ostrava,BPO,18
2026-03-13,Pardubice,SPO,11
2026-03-13,Plzeň město,SPO,49
