datum,protistrana,geosize,joblines
2026-04-01,Brno,BPO,2
2026-04-01,Brno Lískovec,SPO,16
2026-04-01,Brno Lískovec,BPO,2
2026-04-01,Budějovická,SPO,96
2026-04-01,Budějovická,BPO,2
2026-04-01,Chomutov,SPO,1
2026-04-01,Dejvice,SPO,2
2026-04-01,Děčín,SPO,4
2026-04-01,Děčín,BPO,1
2026-04-01,Frýdek-Místek,SPO,4
2026-04-01,HULC1,SPO,70
2026-04-01,HULC1,BPO,2
2026-04-01,Hradec,SPO,16
2026-04-01,Hradec,BPO,2
2026-04-01,Háje,SPO,24
2026-04-01,Háje,BPO,4
2026-04-01,Jihlava,SPO,12
2026-04-01,Jihlava,BPO,1
2026-04-01,Karlovy Vary,SPO,12
2026-04-01,Kladno,SPO,20
2026-04-01,Kladno,BPO,4
2026-04-01,Kolín,SPO,11
2026-04-01,LCS,SPO,622
2026-04-01,LCS,BPO,108
2026-04-01,LCU,SPO,2
2026-04-01,LCU,BPO,4
2026-04-01,LCU,XPO,1
2026-04-01,Liberec,SPO,9
2026-04-01,Liberec,BPO,1
2026-04-01,Mladá Boleslav,SPO,12
2026-04-01,Mladá Boleslav,BPO,2
2026-04-01,Most,SPO,9
2026-04-01,Mělník,SPO,8
2026-04-01,Mělník,BPO,4
2026-04-01,Olomouc,SPO,25
2026-04-01,Olomouc,BPO,1
2026-04-01,Opava,SPO,3
2026-04-01,Ostrava,SPO,25
2026-04-01,Ostrava,BPO,7
2026-04-01,Pardubice,SPO,12
2026-04-01,Pardubice,BPO,1
2026-04-01,Plzeň město,SPO,23
2026-04-01,Plzeň město,BPO,4
2026-04-01,Pobočka Chrášťany,SPO,73
2026-04-01,Pobočka Chrášťany,BPO,14
2026-04-01,Počernice,SPO,18
2026-04-01,Počernice,BPO,2
2026-04-01,Praha - centrála,SPO,145
2026-04-01,Praha - centrála,BPO,16
2026-04-01,Prostějov,SPO,4
2026-04-01,Příbram,SPO,6
2026-04-01,SKLC3,SPO,875
2026-04-01,SKLC3,BPO,175
2026-04-01,Tábor,SPO,35
2026-04-01,Tábor,BPO,4
2026-04-01,Třebíč,SPO,5
2026-04-01,Zlín,SPO,6
2026-04-01,Ústí nad Labem,SPO,22
2026-04-01,Ústí nad Labem,BPO,2
2026-04-01,Čakovice,SPO,13
2026-04-01,Čakovice,BPO,2
2026-04-01,České Budějovice,SPO,9
2026-04-01,České Budějovice,BPO,6
2026-04-02,Anděl,SPO,14
2026-04-02,Anděl,BPO,1
2026-04-02,Benešov,SPO,8
2026-04-02,Benešov,BPO,3
2026-04-02,Beroun,SPO,4
2026-04-02,Brno,SPO,26
2026-04-02,Brno,BPO,2
2026-04-02,Brno Lískovec,SPO,6
2026-04-02,Brno Lískovec,BPO,1
2026-04-02,Budějovická,SPO,3
2026-04-02,Budějovická,BPO,3
2026-04-02,Dejvice,SPO,2
2026-04-02,Dejvice,BPO,1
2026-04-02,Děčín,SPO,2
2026-04-02,Frýdek-Místek,SPO,9
2026-04-02,Frýdek-Místek,BPO,2
2026-04-02,HULC1,SPO,3
2026-04-02,Hradec,SPO,13
2026-04-02,Háje,SPO,20
2026-04-02,Háje,BPO,2
2026-04-02,Jihlava,SPO,15
2026-04-02,Jihlava,BPO,1
2026-04-02,Karlovy Vary,SPO,4
2026-04-02,Karlovy Vary,BPO,2
2026-04-02,Kolín,SPO,4
2026-04-02,Kolín,BPO,2
2026-04-02,LCS,SPO,153
2026-04-02,LCS,BPO,75
2026-04-02,LCU,SPO,17
2026-04-02,LCU,BPO,15
2026-04-02,Liberec,SPO,8
2026-04-02,Liberec,BPO,3
2026-04-02,Mladá Boleslav,SPO,12
2026-04-02,Most,SPO,6
2026-04-02,Most,BPO,1
2026-04-02,Mělník,SPO,7
2026-04-02,Olomouc,SPO,14
2026-04-02,Ostrava,SPO,20
2026-04-02,Ostrava,BPO,5
2026-04-02,Pardubice,SPO,6
2026-04-02,Pardubice,BPO,1
2026-04-02,Plzeň město,SPO,15
2026-04-02,Pobočka Chrášťany,SPO,150
2026-04-02,Pobočka Chrášťany,BPO,35
2026-04-02,Počernice,SPO,15
2026-04-02,Počernice,BPO,3
2026-04-02,Praha - centrála,SPO,135
2026-04-02,Praha - centrála,BPO,32
2026-04-02,Prostějov,SPO,2
2026-04-02,Prostějov,BPO,1
2026-04-02,Příbram,SPO,1
2026-04-02,SKLC3,SPO,610
2026-04-02,SKLC3,BPO,73
2026-04-02,SKLC3,XPO,1
2026-04-02,Tábor,SPO,15
2026-04-02,Tábor,BPO,1
2026-04-02,Zlín,SPO,17
2026-04-02,Ústí nad Labem,SPO,3
2026-04-02,Ústí nad Labem,BPO,2
2026-04-02,Čakovice,SPO,38
2026-04-02,Čakovice,BPO,3
2026-04-02,České Budějovice,SPO,16
2026-04-02,České Budějovice,BPO,5
2026-04-03,Anděl,SPO,27
2026-04-03,Anděl,BPO,5
2026-04-03,Benešov,SPO,8
2026-04-03,Benešov,BPO,1
2026-04-03,Beroun,SPO,1
2026-04-03,Brno,SPO,39
2026-04-03,Brno,BPO,2
2026-04-03,Brno Lískovec,SPO,14
2026-04-03,Brno Lískovec,BPO,1
2026-04-03,Budějovická,SPO,12
2026-04-03,Budějovická,BPO,2
2026-04-03,Chomutov,SPO,3
2026-04-03,Dejvice,SPO,3
2026-04-03,Děčín,SPO,3
2026-04-03,Frýdek-Místek,SPO,3
2026-04-03,HULC1,SPO,7
2026-04-03,HULC1,BPO,1
2026-04-03,Hradec,SPO,7
2026-04-03,Hradec,BPO,4
2026-04-03,Háje,SPO,22
2026-04-03,Háje,BPO,3
2026-04-03,Jihlava,SPO,6
2026-04-03,Karlovy Vary,SPO,6
2026-04-03,Karlovy Vary,BPO,2
2026-04-03,Kladno,SPO,1
2026-04-03,Kolín,SPO,203
2026-04-03,Kolín,BPO,20
2026-04-03,LCS,SPO,718
2026-04-03,LCS,BPO,214
2026-04-03,LCU,SPO,4
2026-04-03,LCU,BPO,6
2026-04-03,LCU,XPO,3
2026-04-03,Liberec,SPO,12
2026-04-03,Liberec,BPO,1
2026-04-03,Mladá Boleslav,SPO,9
2026-04-03,Mladá Boleslav,BPO,1
2026-04-03,Most,SPO,4
2026-04-03,Most,BPO,3
2026-04-03,Mělník,SPO,6
2026-04-03,Olomouc,SPO,25
2026-04-03,Olomouc,BPO,3
2026-04-03,Ostrava,SPO,34
2026-04-03,Ostrava,BPO,6
2026-04-03,Pardubice,SPO,14
2026-04-03,Plzeň město,SPO,16
2026-04-03,Plzeň město,BPO,1
2026-04-03,Pobočka Chrášťany,SPO,102
2026-04-03,Pobočka Chrášťany,BPO,15
2026-04-03,Pobočka Chrášťany,XPO,1
2026-04-03,Počernice,SPO,29
2026-04-03,Počernice,BPO,13
2026-04-03,Praha - centrála,SPO,157
2026-04-03,Praha - centrála,BPO,21
2026-04-03,Prostějov,SPO,8
2026-04-03,Prostějov,BPO,1
2026-04-03,Příbram,SPO,2
2026-04-03,SKLC3,SPO,606
2026-04-03,SKLC3,BPO,221
2026-04-03,Tábor,SPO,2
2026-04-03,Tábor,BPO,1
2026-04-03,Třebíč,SPO,1
2026-04-03,Zlín,SPO,23
2026-04-03,Zlín,BPO,3
2026-04-03,Ústí nad Labem,SPO,3
2026-04-03,Ústí nad Labem,BPO,3
2026-04-03,Čakovice,SPO,23
2026-04-03,Čakovice,BPO,2
2026-04-03,České Budějovice,SPO,14
2026-04-03,České Budějovice,BPO,1
2026-04-04,Anděl,SPO,29
2026-04-04,Anděl,BPO,5
2026-04-04,Benešov,SPO,18
2026-04-04,Benešov,BPO,3
2026-04-04,Beroun,SPO,6
2026-04-04,Brno,SPO,31
2026-04-04,Brno,BPO,4
2026-04-04,Brno Lískovec,SPO,11
2026-04-04,Brno Lískovec,BPO,3
2026-04-04,Budějovická,SPO,21
2026-04-04,Budějovická,BPO,2
2026-04-04,Chomutov,SPO,3
2026-04-04,Chomutov,BPO,2
2026-04-04,Dejvice,SPO,5
2026-04-04,Dejvice,BPO,2
2026-04-04,Děčín,SPO,2
2026-04-04,Děčín,BPO,1
2026-04-04,Frýdek-Místek,SPO,6
2026-04-04,Frýdek-Místek,BPO,1
2026-04-04,Hradec,SPO,9
2026-04-04,Hradec,BPO,2
2026-04-04,Háje,SPO,13
2026-04-04,Háje,BPO,3
2026-04-04,Jihlava,SPO,12
2026-04-04,Jihlava,BPO,3
2026-04-04,Karlovy Vary,SPO,4
2026-04-04,Kladno,SPO,5
2026-04-04,LCS,SPO,371
2026-04-04,LCS,BPO,128
2026-04-04,LCU,BPO,1
2026-04-04,Liberec,SPO,13
2026-04-04,Mladá Boleslav,SPO,5
2026-04-04,Mladá Boleslav,BPO,3
2026-04-04,Most,SPO,10
2026-04-04,Most,BPO,3
2026-04-04,Mělník,SPO,7
2026-04-04,Mělník,BPO,1
2026-04-04,Olomouc,SPO,20
2026-04-04,Olomouc,BPO,2
2026-04-04,Ostrava,SPO,38
2026-04-04,Ostrava,BPO,9
2026-04-04,Pardubice,SPO,9
2026-04-04,Pardubice,BPO,1
2026-04-04,Plzeň město,SPO,18
2026-04-04,Plzeň město,BPO,1
2026-04-04,Pobočka Chrášťany,SPO,91
2026-04-04,Pobočka Chrášťany,BPO,16
2026-04-04,Počernice,SPO,24
2026-04-04,Počernice,BPO,2
2026-04-04,Praha - centrála,SPO,168
2026-04-04,Praha - centrála,BPO,21
2026-04-04,Příbram,SPO,3
2026-04-04,Příbram,BPO,1
2026-04-04,SKLC3,SPO,466
2026-04-04,SKLC3,BPO,110
2026-04-04,Tábor,SPO,21
2026-04-04,Zlín,SPO,15
2026-04-04,Zlín,BPO,2
2026-04-04,Ústí nad Labem,SPO,15
2026-04-04,Čakovice,SPO,25
2026-04-04,Čakovice,BPO,2
2026-04-04,České Budějovice,SPO,8
2026-04-04,České Budějovice,BPO,3
2026-04-05,Anděl,SPO,42
2026-04-05,Anděl,BPO,1
2026-04-05,Benešov,SPO,7
2026-04-05,Beroun,SPO,4
2026-04-05,Brno,SPO,25
2026-04-05,Brno,BPO,5
2026-04-05,Brno Lískovec,SPO,24
2026-04-05,Brno Lískovec,BPO,4
2026-04-05,Budějovická,SPO,20
2026-04-05,Budějovická,BPO,3
2026-04-05,Chomutov,BPO,2
2026-04-05,Dejvice,SPO,2
2026-04-05,Děčín,SPO,6
2026-04-05,Frýdek-Místek,SPO,6
2026-04-05,HULC1,SPO,1
2026-04-05,Hradec,SPO,12
2026-04-05,Háje,SPO,26
2026-04-05,Háje,BPO,22
2026-04-05,Jihlava,SPO,6
2026-04-05,Karlovy Vary,SPO,21
2026-04-05,Karlovy Vary,BPO,1
2026-04-05,Kladno,SPO,3
2026-04-05,Kladno,BPO,1
2026-04-05,Kolín,SPO,7
2026-04-05,Kolín,BPO,3
2026-04-05,LCS,SPO,321
2026-04-05,LCS,BPO,140
2026-04-05,LCU,SPO,2
2026-04-05,LCU,BPO,1
2026-04-05,LCU,XPO,10
2026-04-05,Liberec,SPO,15
2026-04-05,Mladá Boleslav,SPO,9
2026-04-05,Mladá Boleslav,BPO,2
2026-04-05,Most,SPO,16
2026-04-05,Most,BPO,2
2026-04-05,Mělník,SPO,15
2026-04-05,Olomouc,SPO,14
2026-04-05,Olomouc,BPO,3
2026-04-05,Opava,SPO,2
2026-04-05,Ostrava,SPO,44
2026-04-05,Ostrava,BPO,6
2026-04-05,Pardubice,SPO,21
2026-04-05,Pardubice,BPO,1
2026-04-05,Plzeň město,SPO,23
2026-04-05,Plzeň město,BPO,4
2026-04-05,Pobočka Chrášťany,SPO,115
2026-04-05,Pobočka Chrášťany,BPO,15
2026-04-05,Počernice,SPO,16
2026-04-05,Počernice,BPO,5
2026-04-05,Počernice,XPO,1
2026-04-05,Praha - centrála,SPO,156
2026-04-05,Praha - centrála,BPO,36
2026-04-05,Příbram,SPO,3
2026-04-05,SKLC3,SPO,334
2026-04-05,SKLC3,BPO,75
2026-04-05,Tábor,SPO,6
2026-04-05,Tábor,BPO,1
2026-04-05,Třebíč,SPO,2
2026-04-05,Třebíč,BPO,1
2026-04-05,Zlín,SPO,9
2026-04-05,Zlín,BPO,2
2026-04-05,Ústí nad Labem,SPO,7
2026-04-05,Ústí nad Labem,BPO,1
2026-04-05,Čakovice,SPO,31
2026-04-05,Čakovice,BPO,7
2026-04-05,České Budějovice,SPO,18
2026-04-05,České Budějovice,BPO,2
2026-04-06,Anděl,SPO,3
2026-04-06,Brno,SPO,5
2026-04-06,Brno,BPO,1
2026-04-06,Brno Lískovec,SPO,3
2026-04-06,Brno Lískovec,BPO,1
2026-04-06,HULC1,SPO,3
2026-04-06,Háje,SPO,2
2026-04-06,Jihlava,SPO,14
2026-04-06,LCS,SPO,336
2026-04-06,LCS,BPO,102
2026-04-06,LCU,BPO,15
2026-04-06,Ostrava,SPO,4
2026-04-06,Plzeň město,SPO,6
2026-04-06,Pobočka Chrášťany,SPO,2
2026-04-06,Počernice,SPO,4
2026-04-06,Praha - centrála,SPO,7
2026-04-06,Prostějov,SPO,1
2026-04-06,SKLC3,SPO,432
2026-04-06,SKLC3,BPO,133
2026-04-06,Čakovice,SPO,4
2026-04-06,Čakovice,BPO,1
2026-04-07,Anděl,SPO,47
2026-04-07,Anděl,BPO,7
2026-04-07,Benešov,SPO,5
2026-04-07,Benešov,BPO,2
2026-04-07,Beroun,SPO,22
2026-04-07,Beroun,BPO,5
2026-04-07,Brno,SPO,35
2026-04-07,Brno,BPO,9
2026-04-07,Brno Lískovec,SPO,27
2026-04-07,Brno Lískovec,BPO,5
2026-04-07,Budějovická,SPO,20
2026-04-07,Budějovická,BPO,1
2026-04-07,Chomutov,BPO,1
2026-04-07,Dejvice,SPO,12
2026-04-07,Děčín,SPO,2
2026-04-07,Děčín,BPO,1
2026-04-07,Frýdek-Místek,SPO,8
2026-04-07,Frýdek-Místek,BPO,1
2026-04-07,HULC1,SPO,1
2026-04-07,HULC1,BPO,1
2026-04-07,Hradec,SPO,32
2026-04-07,Hradec,BPO,2
2026-04-07,Háje,SPO,41
2026-04-07,Háje,BPO,2
2026-04-07,Jihlava,SPO,20
2026-04-07,Karlovy Vary,SPO,14
2026-04-07,Karlovy Vary,BPO,1
2026-04-07,Kladno,SPO,6
2026-04-07,Kolín,SPO,4
2026-04-07,Kolín,BPO,1
2026-04-07,LCS,SPO,576
2026-04-07,LCS,BPO,164
2026-04-07,LCU,SPO,3
2026-04-07,LCU,BPO,3
2026-04-07,Liberec,SPO,16
2026-04-07,Liberec,BPO,4
2026-04-07,Mladá Boleslav,SPO,25
2026-04-07,Most,SPO,18
2026-04-07,Most,BPO,1
2026-04-07,Mělník,SPO,25
2026-04-07,Mělník,BPO,2
2026-04-07,Olomouc,SPO,14
2026-04-07,Olomouc,BPO,3
2026-04-07,Ostrava,SPO,59
2026-04-07,Ostrava,BPO,3
2026-04-07,Pardubice,SPO,26
2026-04-07,Plzeň město,SPO,32
2026-04-07,Plzeň město,BPO,3
2026-04-07,Pobočka Chrášťany,SPO,173
2026-04-07,Pobočka Chrášťany,BPO,20
2026-04-07,Počernice,SPO,14
2026-04-07,Počernice,BPO,5
2026-04-07,Praha - centrála,SPO,231
2026-04-07,Praha - centrála,BPO,38
2026-04-07,Příbram,SPO,3
2026-04-07,Příbram,BPO,1
2026-04-07,SKLC3,SPO,1379
2026-04-07,SKLC3,BPO,216
2026-04-07,Tábor,SPO,19
2026-04-07,Tábor,BPO,1
2026-04-07,Třebíč,SPO,4
2026-04-07,Třebíč,BPO,1
2026-04-07,Zlín,SPO,16
2026-04-07,Zlín,BPO,2
2026-04-07,Ústí nad Labem,SPO,16
2026-04-07,Ústí nad Labem,BPO,7
2026-04-07,Čakovice,SPO,46
2026-04-07,Čakovice,BPO,4
2026-04-07,České Budějovice,SPO,21
2026-04-07,České Budějovice,BPO,4
2026-04-08,Anděl,SPO,29
2026-04-08,Anděl,BPO,2
2026-04-08,Benešov,SPO,14
2026-04-08,Benešov,BPO,3
2026-04-08,Beroun,SPO,14
2026-04-08,Brno,SPO,29
2026-04-08,Brno,BPO,4
2026-04-08,Brno Lískovec,SPO,18
2026-04-08,Brno Lískovec,BPO,4
2026-04-08,Budějovická,SPO,91
2026-04-08,Budějovická,BPO,11
2026-04-08,Chomutov,SPO,4
2026-04-08,Dejvice,SPO,11
2026-04-08,Dejvice,BPO,1
2026-04-08,Děčín,SPO,8
2026-04-08,Děčín,BPO,1
2026-04-08,Frýdek-Místek,SPO,5
2026-04-08,Frýdek-Místek,BPO,3
2026-04-08,Hradec,SPO,20
2026-04-08,Hradec,BPO,21
2026-04-08,Háje,SPO,41
2026-04-08,Háje,BPO,8
2026-04-08,Jihlava,SPO,9
2026-04-08,Jihlava,BPO,4
2026-04-08,Karlovy Vary,SPO,8
2026-04-08,Karlovy Vary,BPO,2
2026-04-08,Kladno,SPO,1
2026-04-08,Kolín,SPO,2
2026-04-08,LCS,SPO,616
2026-04-08,LCS,BPO,171
2026-04-08,LCU,SPO,9
2026-04-08,LCU,BPO,1
2026-04-08,LCU,XPO,8
2026-04-08,Liberec,SPO,14
2026-04-08,Liberec,BPO,3
2026-04-08,Mladá Boleslav,SPO,4
2026-04-08,Most,SPO,14
2026-04-08,Most,BPO,1
2026-04-08,Mělník,SPO,6
2026-04-08,Mělník,BPO,1
2026-04-08,Olomouc,SPO,26
2026-04-08,Ostrava,SPO,40
2026-04-08,Ostrava,BPO,2
2026-04-08,Pardubice,SPO,25
2026-04-08,Pardubice,BPO,83
2026-04-08,Plzeň město,SPO,7
2026-04-08,Plzeň město,BPO,3
2026-04-08,Pobočka Chrášťany,SPO,175
2026-04-08,Pobočka Chrášťany,BPO,24
2026-04-08,Počernice,SPO,42
2026-04-08,Počernice,BPO,1
2026-04-08,Praha - centrála,SPO,90
2026-04-08,Praha - centrála,BPO,17
2026-04-08,Prostějov,SPO,5
2026-04-08,Příbram,SPO,12
2026-04-08,Příbram,BPO,2
2026-04-08,SKLC3,SPO,929
2026-04-08,SKLC3,BPO,286
2026-04-08,Tábor,SPO,6
2026-04-08,Tábor,BPO,2
2026-04-08,Třebíč,SPO,5
2026-04-08,Zlín,SPO,16
2026-04-08,Zlín,BPO,2
2026-04-08,Ústí nad Labem,SPO,15
2026-04-08,Čakovice,SPO,28
2026-04-08,Čakovice,BPO,7
2026-04-08,České Budějovice,SPO,17
2026-04-08,České Budějovice,BPO,1
2026-04-09,Anděl,SPO,18
2026-04-09,Anděl,BPO,1
2026-04-09,Benešov,SPO,5
2026-04-09,Brno,SPO,25
2026-04-09,Brno,BPO,4
2026-04-09,Brno Lískovec,SPO,10
2026-04-09,Brno Lískovec,BPO,3
2026-04-09,Budějovická,SPO,58
2026-04-09,Budějovická,BPO,5
2026-04-09,Chomutov,SPO,1
2026-04-09,Dejvice,SPO,7
2026-04-09,Dejvice,BPO,3
2026-04-09,Děčín,SPO,3
2026-04-09,Děčín,BPO,2
2026-04-09,Frýdek-Místek,SPO,10
2026-04-09,Frýdek-Místek,BPO,1
2026-04-09,HULC1,SPO,1
2026-04-09,Hradec,SPO,12
2026-04-09,Háje,SPO,52
2026-04-09,Háje,BPO,2
2026-04-09,Jihlava,SPO,2
2026-04-09,Karlovy Vary,SPO,6
2026-04-09,Karlovy Vary,BPO,3
2026-04-09,Kladno,BPO,1
2026-04-09,Kolín,SPO,2
2026-04-09,LCS,SPO,554
2026-04-09,LCS,BPO,85
2026-04-09,LCU,SPO,10
2026-04-09,LCU,BPO,37
2026-04-09,LCU,XPO,5
2026-04-09,Liberec,SPO,13
2026-04-09,Liberec,BPO,1
2026-04-09,Mladá Boleslav,SPO,4
2026-04-09,Most,SPO,4
2026-04-09,Most,BPO,3
2026-04-09,Mělník,SPO,3
2026-04-09,Olomouc,SPO,8
2026-04-09,Olomouc,BPO,2
2026-04-09,Opava,SPO,3
2026-04-09,Opava,BPO,1
2026-04-09,Ostrava,SPO,16
2026-04-09,Ostrava,BPO,3
2026-04-09,Pardubice,SPO,6
2026-04-09,Pardubice,BPO,1
2026-04-09,Plzeň město,SPO,26
2026-04-09,Plzeň město,BPO,3
2026-04-09,Pobočka Chrášťany,SPO,90
2026-04-09,Pobočka Chrášťany,BPO,15
2026-04-09,Počernice,SPO,10
2026-04-09,Počernice,BPO,1
2026-04-09,Praha - centrála,SPO,24
2026-04-09,Praha - centrála,BPO,7
2026-04-09,Prostějov,SPO,7
2026-04-09,Příbram,SPO,10
2026-04-09,Příbram,BPO,4
2026-04-09,SKLC3,SPO,945
2026-04-09,SKLC3,BPO,179
2026-04-09,Tábor,SPO,8
2026-04-09,Tábor,BPO,1
2026-04-09,Třebíč,SPO,2
2026-04-09,Zlín,SPO,61
2026-04-09,Zlín,BPO,3
2026-04-09,Ústí nad Labem,SPO,3
2026-04-09,Ústí nad Labem,BPO,2
2026-04-09,Čakovice,SPO,13
2026-04-09,Čakovice,BPO,4
2026-04-09,České Budějovice,SPO,4
2026-04-09,České Budějovice,BPO,1
2026-04-10,Anděl,SPO,22
2026-04-10,Anděl,BPO,8
2026-04-10,Benešov,SPO,5
2026-04-10,Beroun,SPO,2
2026-04-10,Beroun,XPO,5
2026-04-10,Brno,SPO,25
2026-04-10,Brno,BPO,1
2026-04-10,Brno Lískovec,SPO,19
2026-04-10,Brno Lískovec,BPO,3
2026-04-10,Budějovická,SPO,3
2026-04-10,Chomutov,SPO,8
2026-04-10,Chomutov,BPO,5
2026-04-10,Dejvice,SPO,5
2026-04-10,Děčín,SPO,4
2026-04-10,Děčín,BPO,1
2026-04-10,Frýdek-Místek,BPO,2
2026-04-10,HULC1,SPO,1
2026-04-10,HULC1,BPO,5
2026-04-10,Hradec,SPO,5
2026-04-10,Hradec,BPO,1
2026-04-10,Háje,SPO,15
2026-04-10,Háje,BPO,1
2026-04-10,Jihlava,SPO,4
2026-04-10,Karlovy Vary,SPO,15
2026-04-10,Karlovy Vary,BPO,2
2026-04-10,Kladno,SPO,1
2026-04-10,Kladno,BPO,1
2026-04-10,Kolín,SPO,3
2026-04-10,LCS,SPO,658
2026-04-10,LCS,BPO,152
2026-04-10,LCU,SPO,11
2026-04-10,LCU,BPO,13
2026-04-10,Liberec,SPO,6
2026-04-10,Mladá Boleslav,SPO,19
2026-04-10,Mladá Boleslav,BPO,2
2026-04-10,Most,SPO,8
2026-04-10,Most,BPO,2
2026-04-10,Mělník,SPO,4
2026-04-10,Olomouc,SPO,22
2026-04-10,Olomouc,BPO,2
2026-04-10,Ostrava,SPO,40
2026-04-10,Ostrava,BPO,5
2026-04-10,Pardubice,SPO,8
2026-04-10,Pardubice,BPO,3
2026-04-10,Plzeň město,SPO,19
2026-04-10,Plzeň město,BPO,10
2026-04-10,Pobočka Chrášťany,SPO,92
2026-04-10,Pobočka Chrášťany,BPO,15
2026-04-10,Počernice,SPO,9
2026-04-10,Počernice,BPO,3
2026-04-10,Praha - centrála,SPO,69
2026-04-10,Praha - centrála,BPO,8
2026-04-10,Prostějov,SPO,1
2026-04-10,Prostějov,BPO,1
2026-04-10,Příbram,XPO,1
2026-04-10,SKLC3,SPO,661
2026-04-10,SKLC3,BPO,434
2026-04-10,Tábor,SPO,5
2026-04-10,Zlín,SPO,3
2026-04-10,Zlín,BPO,4
2026-04-10,Ústí nad Labem,SPO,13
2026-04-10,Ústí nad Labem,BPO,1
2026-04-10,Čakovice,SPO,38
2026-04-10,Čakovice,BPO,4
2026-04-10,České Budějovice,SPO,10
2026-04-10,České Budějovice,BPO,2
2026-04-11,Anděl,SPO,30
2026-04-11,Anděl,BPO,5
2026-04-11,Benešov,SPO,7
2026-04-11,Benešov,BPO,2
2026-04-11,Beroun,SPO,10
2026-04-11,Brno,SPO,41
2026-04-11,Brno,BPO,6
2026-04-11,Brno Lískovec,SPO,23
2026-04-11,Brno Lískovec,BPO,18
2026-04-11,Budějovická,SPO,18
2026-04-11,Budějovická,BPO,1
2026-04-11,Chomutov,SPO,13
2026-04-11,Dejvice,SPO,15
2026-04-11,Dejvice,BPO,1
2026-04-11,Děčín,SPO,3
2026-04-11,Děčín,BPO,4
2026-04-11,Frýdek-Místek,SPO,11
2026-04-11,Hradec,SPO,18
2026-04-11,Hradec,BPO,5
2026-04-11,Háje,SPO,43
2026-04-11,Háje,BPO,6
2026-04-11,Jihlava,SPO,4
2026-04-11,Jihlava,BPO,2
2026-04-11,Karlovy Vary,SPO,12
2026-04-11,Kladno,SPO,2
2026-04-11,Kolín,SPO,1
2026-04-11,Kolín,BPO,2
2026-04-11,LCS,SPO,685
2026-04-11,LCS,BPO,168
2026-04-11,LCU,SPO,1
2026-04-11,LCU,BPO,20
2026-04-11,LCU,XPO,2
2026-04-11,Liberec,SPO,7
2026-04-11,Liberec,BPO,2
2026-04-11,Mladá Boleslav,SPO,15
2026-04-11,Most,SPO,10
2026-04-11,Most,BPO,1
2026-04-11,Mělník,SPO,3
2026-04-11,Mělník,BPO,2
2026-04-11,Olomouc,SPO,20
2026-04-11,Olomouc,BPO,3
2026-04-11,Ostrava,SPO,38
2026-04-11,Ostrava,BPO,3
2026-04-11,Pardubice,SPO,11
2026-04-11,Pardubice,BPO,3
2026-04-11,Plzeň město,SPO,25
2026-04-11,Plzeň město,BPO,2
2026-04-11,Pobočka Chrášťany,SPO,119
2026-04-11,Pobočka Chrášťany,BPO,26
2026-04-11,Počernice,SPO,18
2026-04-11,Počernice,BPO,3
2026-04-11,Praha - centrála,SPO,85
2026-04-11,Praha - centrála,BPO,16
2026-04-11,Prostějov,BPO,1
2026-04-11,Příbram,SPO,6
2026-04-11,SKLC3,SPO,932
2026-04-11,SKLC3,BPO,241
2026-04-11,Tábor,SPO,4
2026-04-11,Tábor,BPO,2
2026-04-11,Třebíč,SPO,9
2026-04-11,Třebíč,BPO,2
2026-04-11,Zlín,SPO,34
2026-04-11,Zlín,BPO,2
2026-04-11,Ústí nad Labem,SPO,16
2026-04-11,Ústí nad Labem,BPO,2
2026-04-11,Čakovice,SPO,28
2026-04-11,Čakovice,BPO,10
2026-04-11,České Budějovice,SPO,9
2026-04-11,České Budějovice,BPO,1
2026-04-12,Anděl,SPO,55
2026-04-12,Anděl,BPO,7
2026-04-12,Benešov,SPO,9
2026-04-12,Benešov,BPO,1
2026-04-12,Beroun,SPO,5
2026-04-12,Beroun,BPO,1
2026-04-12,Brno,SPO,29
2026-04-12,Brno,BPO,4
2026-04-12,Brno Lískovec,SPO,41
2026-04-12,Brno Lískovec,BPO,2
2026-04-12,Budějovická,SPO,10
2026-04-12,Budějovická,BPO,2
2026-04-12,Chomutov,SPO,4
2026-04-12,Dejvice,SPO,1
2026-04-12,Dejvice,BPO,1
2026-04-12,Děčín,SPO,6
2026-04-12,Děčín,BPO,1
2026-04-12,Frýdek-Místek,SPO,10
2026-04-12,Frýdek-Místek,BPO,1
2026-04-12,Hradec,SPO,27
2026-04-12,Hradec,BPO,6
2026-04-12,Háje,SPO,36
2026-04-12,Háje,BPO,6
2026-04-12,Jihlava,SPO,4
2026-04-12,Karlovy Vary,SPO,12
2026-04-12,Karlovy Vary,BPO,2
2026-04-12,Kladno,SPO,2
2026-04-12,Kladno,BPO,2
2026-04-12,Kolín,SPO,9
2026-04-12,LCS,SPO,571
2026-04-12,LCS,BPO,144
2026-04-12,LCU,SPO,5
2026-04-12,LCU,BPO,1
2026-04-12,LCU,XPO,15
2026-04-12,Liberec,SPO,18
2026-04-12,Liberec,BPO,4
2026-04-12,Mladá Boleslav,SPO,12
2026-04-12,Mladá Boleslav,BPO,1
2026-04-12,Most,SPO,23
2026-04-12,Most,BPO,2
2026-04-12,Mělník,SPO,11
2026-04-12,Mělník,BPO,1
2026-04-12,Olomouc,SPO,13
2026-04-12,Olomouc,BPO,6
2026-04-12,Opava,SPO,1
2026-04-12,Ostrava,SPO,49
