datum,protistrana,geosize,joblines
2026-03-31,Banská Bystrica,XL,1
2026-03-31,Bratislava Centrála,SPO,90
2026-03-31,Bratislava Centrála,BPO,6
2026-03-31,Bratislava Centrála,XPO,7
2026-03-31,Bratislava Centrála,XL,4
2026-03-31,Bratislava Petržalka,SPO,2
2026-03-31,Bratislava Petržalka,BPO,1
2026-03-31,Bratislava Petržalka,XPO,1
2026-03-31,Budapešť Blaha,SPO,6
2026-03-31,CBP Budapešť centrála,SPO,44
2026-03-31,CBP Budapešť centrála,BPO,17
2026-03-31,CBP Budapešť centrála,XPO,10
2026-03-31,CBP Budapešť centrála,XL,1
2026-03-31,CBP Budapešť centrála,VB,4
2026-03-31,CZLC4,SPO,2611
2026-03-31,CZLC4,BPO,585
2026-03-31,CZLC4,XPO,81
2026-03-31,CZLC4,XL,2
2026-03-31,Dunajská Streda,SPO,6
2026-03-31,Dunajská Streda,BPO,1
2026-03-31,HULC1,SPO,306
2026-03-31,HULC1,BPO,71
2026-03-31,HULC1,XPO,24
2026-03-31,HULC1,XL,4
2026-03-31,HULC1,VB,67
2026-03-31,Košice,SPO,5
2026-03-31,Košice,BPO,1
2026-03-31,Košice,XL,1
2026-03-31,LCS,SPO,762
2026-03-31,LCS,BPO,226
2026-03-31,LCS,XPO,48
2026-03-31,LCU,SPO,2
2026-03-31,LCU,XPO,295
2026-03-31,LCU,XL,54
2026-03-31,LCU,VB,137
2026-03-31,Nitra,SPO,29
2026-03-31,Nitra,BPO,3
2026-03-31,Nitra,XPO,2
2026-03-31,Nitra,VB,1
2026-03-31,Pobočka HULC1,SPO,68
2026-03-31,Pobočka HULC1,BPO,6
2026-03-31,Pobočka HULC1,XPO,2
2026-03-31,Pobočka Senec,BPO,1
2026-03-31,Pobočka Senec,XL,1
2026-03-31,Prešov,SPO,12
2026-03-31,Prešov,BPO,3
2026-03-31,Prešov,XPO,1
2026-03-31,Trenčín,SPO,9
2026-03-31,Trenčín,BPO,1
2026-03-31,Trenčín,VB,1
2026-03-31,Trnava,SPO,28
2026-03-31,Trnava,BPO,2
2026-03-31,Trnava,XPO,1
2026-03-31,Wien Karlsplatz,SPO,1
2026-03-31,Wien Karlsplatz,XL,1
2026-03-31,Žilina,SPO,11
2026-03-31,Žilina,BPO,2
2026-03-31,Žilina,XL,2
2026-03-31,Žilina,VB,1
2026-04-01,Banská Bystrica,SPO,11
2026-04-01,Banská Bystrica,BPO,4
2026-04-01,Banská Bystrica,XPO,1
2026-04-01,Banská Bystrica,XL,1
2026-04-01,Bratislava Centrála,SPO,71
2026-04-01,Bratislava Centrála,BPO,6
2026-04-01,Bratislava Centrála,XPO,2
2026-04-01,Bratislava Centrála,XL,2
2026-04-01,Bratislava Petržalka,XPO,1
2026-04-01,Budapest Újbuda Központ,SPO,34
2026-04-01,Budapešť Blaha,SPO,8
2026-04-01,CBP Budapešť centrála,SPO,35
2026-04-01,CBP Budapešť centrála,BPO,7
2026-04-01,CBP Budapešť centrála,XPO,10
2026-04-01,CBP Budapešť centrála,XL,1
2026-04-01,CBP Budapešť centrála,VB,1
2026-04-01,CZLC4,SPO,1369
2026-04-01,CZLC4,BPO,395
2026-04-01,CZLC4,XPO,30
2026-04-01,CZLC4,XL,1
2026-04-01,HULC1,SPO,492
2026-04-01,HULC1,BPO,36
2026-04-01,HULC1,XPO,19
2026-04-01,HULC1,VB,4
2026-04-01,Košice,SPO,5
2026-04-01,Košice,BPO,2
2026-04-01,LCS,SPO,415
2026-04-01,LCS,BPO,107
2026-04-01,LCS,XPO,26
2026-04-01,LCU,SPO,2
2026-04-01,LCU,XPO,84
2026-04-01,LCU,XL,8
2026-04-01,LCU,VB,30
2026-04-01,Nitra,SPO,26
2026-04-01,Nitra,BPO,3
2026-04-01,Nitra,XPO,3
2026-04-01,Nitra,XL,1
2026-04-01,Nitra,VB,1
2026-04-01,Pobočka HULC1,SPO,18
2026-04-01,Pobočka Senec,VB,1
2026-04-01,Prešov,SPO,15
2026-04-01,Prešov,XPO,1
2026-04-01,Prešov,XL,1
2026-04-01,Trenčín,SPO,7
2026-04-01,Trenčín,XPO,1
2026-04-01,Trnava,SPO,13
2026-04-01,Trnava,XPO,3
2026-04-01,Wien Karlsplatz,SPO,15
2026-04-01,Žilina,SPO,8
2026-04-01,Žilina,BPO,5
2026-04-02,Banská Bystrica,SPO,9
2026-04-02,Banská Bystrica,BPO,1
2026-04-02,Bratislava Centrála,SPO,67
2026-04-02,Bratislava Centrála,BPO,11
2026-04-02,Bratislava Centrála,XPO,13
2026-04-02,Bratislava Centrála,XL,3
2026-04-02,Bratislava Centrála,VB,1
2026-04-02,Bratislava Petržalka,XPO,1
2026-04-02,Bratislava Petržalka,XL,1
2026-04-02,Budapest Újbuda Központ,SPO,26
2026-04-02,Budapest Újbuda Központ,BPO,2
2026-04-02,Budapest Újbuda Központ,XPO,2
2026-04-02,Budapest Újbuda Központ,XL,1
2026-04-02,Budapešť Blaha,BPO,1
2026-04-02,CBP Budapešť centrála,SPO,39
2026-04-02,CBP Budapešť centrála,BPO,9
2026-04-02,CBP Budapešť centrála,XPO,4
2026-04-02,CBP Budapešť centrála,XL,3
2026-04-02,CZLC4,SPO,811
2026-04-02,CZLC4,BPO,122
2026-04-02,CZLC4,XPO,15
2026-04-02,Dunajská Streda,SPO,2
2026-04-02,HULC1,SPO,220
2026-04-02,HULC1,BPO,32
2026-04-02,HULC1,XPO,19
2026-04-02,HULC1,VB,4
2026-04-02,Košice,SPO,16
2026-04-02,Košice,BPO,1
2026-04-02,Košice,XL,1
2026-04-02,LCS,SPO,44
2026-04-02,LCS,BPO,9
2026-04-02,LCS,XPO,4
2026-04-02,LCU,BPO,2
2026-04-02,LCU,XPO,66
2026-04-02,LCU,XL,1
2026-04-02,LCU,VB,25
2026-04-02,Nitra,SPO,19
2026-04-02,Nitra,BPO,1
2026-04-02,Nitra,XPO,2
2026-04-02,Pobočka HULC1,SPO,24
2026-04-02,Pobočka HULC1,BPO,13
2026-04-02,Pobočka HULC1,XPO,2
2026-04-02,Prešov,SPO,14
2026-04-02,Prešov,BPO,2
2026-04-02,Prešov,XPO,1
2026-04-02,Trenčín,SPO,5
2026-04-02,Trenčín,XL,2
2026-04-02,Trnava,SPO,23
2026-04-02,Trnava,BPO,1
2026-04-02,Trnava,XPO,4
2026-04-02,Trnava,XL,1
2026-04-02,Žilina,SPO,11
2026-04-02,Žilina,BPO,1
2026-04-02,Žilina,XPO,4
2026-04-02,Žilina,XL,1
2026-04-03,Banská Bystrica,SPO,1
2026-04-03,Bratislava Centrála,SPO,11
2026-04-03,Bratislava Centrála,BPO,2
2026-04-03,Bratislava Petržalka,SPO,1
2026-04-03,CZLC4,SPO,2159
2026-04-03,CZLC4,BPO,437
2026-04-03,CZLC4,XPO,61
2026-04-03,HULC1,SPO,214
2026-04-03,HULC1,BPO,34
2026-04-03,HULC1,XPO,12
2026-04-03,HULC1,XL,14
2026-04-03,HULC1,VB,18
2026-04-03,Košice,BPO,1
2026-04-03,LCS,SPO,48
2026-04-03,LCS,BPO,8
2026-04-03,LCS,XPO,6
2026-04-03,LCU,XPO,113
2026-04-03,LCU,XL,18
2026-04-03,LCU,VB,45
2026-04-03,Nitra,SPO,2
2026-04-03,Pobočka HULC1,SPO,3
2026-04-03,Pobočka HULC1,BPO,1
2026-04-03,Pobočka HULC1,XPO,1
2026-04-03,Prešov,SPO,2
2026-04-03,Trenčín,SPO,1
2026-04-03,Trenčín,BPO,1
2026-04-03,Trnava,SPO,1
2026-04-03,Trnava,BPO,1
2026-04-03,Wien Karlsplatz,SPO,1
2026-04-03,Žilina,SPO,3
2026-04-04,Banská Bystrica,SPO,15
2026-04-04,Banská Bystrica,BPO,2
2026-04-04,Bratislava Centrála,SPO,81
2026-04-04,Bratislava Centrála,BPO,24
2026-04-04,Bratislava Centrála,XPO,5
2026-04-04,Bratislava Centrála,VB,2
2026-04-04,Bratislava Petržalka,XPO,1
2026-04-04,CZLC4,SPO,1290
2026-04-04,CZLC4,BPO,270
2026-04-04,CZLC4,XPO,59
2026-04-04,HULC1,SPO,338
2026-04-04,HULC1,BPO,58
2026-04-04,HULC1,XPO,12
2026-04-04,HULC1,VB,38
2026-04-04,Košice,SPO,9
2026-04-04,Košice,BPO,2
2026-04-04,Košice,XPO,2
2026-04-04,Košice,XL,1
2026-04-04,LCS,SPO,34
2026-04-04,LCS,BPO,4
2026-04-04,LCS,XPO,20
2026-04-04,LCU,XPO,37
2026-04-04,LCU,XL,8
2026-04-04,LCU,VB,44
2026-04-04,Nitra,SPO,37
2026-04-04,Nitra,BPO,1
2026-04-04,Nitra,XPO,2
2026-04-04,Pobočka HULC1,SPO,11
2026-04-04,Pobočka HULC1,BPO,2
2026-04-04,Pobočka HULC1,XPO,6
2026-04-04,Prešov,SPO,13
2026-04-04,Prešov,BPO,5
2026-04-04,Trenčín,SPO,6
2026-04-04,Trenčín,XPO,2
2026-04-04,Trnava,SPO,6
2026-04-04,Trnava,XPO,2
2026-04-04,Trnava,XL,1
2026-04-04,Wien Karlsplatz,SPO,2
2026-04-04,Wien Karlsplatz,BPO,1
2026-04-04,Žilina,SPO,10
2026-04-04,Žilina,BPO,4
2026-04-04,Žilina,XPO,1
2026-04-04,Žilina,XL,1
2026-04-05,Banská Bystrica,SPO,1
2026-04-05,Bratislava Centrála,SPO,7
2026-04-05,Bratislava Centrála,BPO,2
2026-04-05,Bratislava Petržalka,SPO,1
2026-04-05,Bratislava Petržalka,BPO,1
2026-04-05,Budapešť Blaha,SPO,32
2026-04-05,Budapešť Blaha,XL,2
2026-04-05,CBP Budapešť centrála,SPO,34
2026-04-05,CBP Budapešť centrála,BPO,2
2026-04-05,CZLC4,SPO,1251
2026-04-05,CZLC4,BPO,254
2026-04-05,CZLC4,XPO,38
2026-04-05,HULC1,SPO,221
2026-04-05,HULC1,BPO,15
2026-04-05,HULC1,XPO,5
2026-04-05,HULC1,XL,4
2026-04-05,HULC1,VB,22
2026-04-05,Košice,SPO,1
2026-04-05,LCS,SPO,17
2026-04-05,LCS,BPO,2
2026-04-05,LCS,XPO,17
2026-04-05,LCU,XPO,58
2026-04-05,LCU,XL,4
2026-04-05,LCU,VB,6
2026-04-05,Nitra,SPO,3
2026-04-05,Pobočka HULC1,SPO,1
2026-04-05,Prešov,SPO,1
2026-04-05,Trnava,SPO,1
2026-04-05,Wien Karlsplatz,SPO,2
2026-04-05,Žilina,SPO,5
2026-04-05,Žilina,BPO,2
2026-04-06,Banská Bystrica,SPO,12
2026-04-06,Banská Bystrica,BPO,2
2026-04-06,Banská Bystrica,XL,2
2026-04-06,Bratislava Centrála,SPO,62
2026-04-06,Bratislava Centrála,BPO,10
2026-04-06,Bratislava Centrála,XPO,4
2026-04-06,Bratislava Petržalka,BPO,1
2026-04-06,CBP Budapešť centrála,SPO,5
2026-04-06,CBP Budapešť centrála,BPO,1
2026-04-06,CZLC4,SPO,1042
2026-04-06,CZLC4,BPO,272
2026-04-06,CZLC4,XPO,64
2026-04-06,Dunajská Streda,SPO,1
2026-04-06,HULC1,SPO,145
2026-04-06,HULC1,BPO,18
2026-04-06,HULC1,XPO,5
2026-04-06,HULC1,VB,2
2026-04-06,Košice,SPO,6
2026-04-06,Košice,BPO,1
2026-04-06,Košice,XPO,4
2026-04-06,Košice,XL,1
2026-04-06,LCS,SPO,15
2026-04-06,LCS,BPO,3
2026-04-06,LCS,XPO,11
2026-04-06,LCU,XPO,51
2026-04-06,LCU,XL,16
2026-04-06,LCU,VB,26
2026-04-06,Nitra,SPO,25
2026-04-06,Nitra,BPO,4
2026-04-06,Nitra,XPO,1
2026-04-06,Prešov,SPO,6
2026-04-06,Prešov,BPO,8
2026-04-06,Prešov,XPO,1
2026-04-06,Trenčín,SPO,3
2026-04-06,Trenčín,XPO,1
2026-04-06,Trenčín,XL,1
2026-04-06,Trnava,SPO,26
2026-04-06,Trnava,BPO,6
2026-04-06,Trnava,XPO,1
2026-04-06,Žilina,SPO,20
2026-04-06,Žilina,BPO,2
2026-04-06,Žilina,XPO,1
2026-04-07,Banská Bystrica,SPO,11
2026-04-07,Banská Bystrica,BPO,2
2026-04-07,Banská Bystrica,XPO,2
2026-04-07,Bratislava Centrála,SPO,157
2026-04-07,Bratislava Centrála,BPO,22
2026-04-07,Bratislava Centrála,XPO,19
2026-04-07,Bratislava Centrála,XL,9
2026-04-07,Bratislava Centrála,VB,1
2026-04-07,Bratislava Petržalka,SPO,3
2026-04-07,Bratislava Petržalka,BPO,1
2026-04-07,Budapest Újbuda Központ,SPO,17
2026-04-07,Budapest Újbuda Központ,BPO,2
2026-04-07,Budapešť Blaha,SPO,19
2026-04-07,CBP Budapešť centrála,SPO,15
2026-04-07,CBP Budapešť centrála,BPO,1
2026-04-07,CZLC4,SPO,2178
2026-04-07,CZLC4,BPO,650
2026-04-07,CZLC4,XPO,62
2026-04-07,Dunajská Streda,SPO,6
2026-04-07,HULC1,SPO,472
2026-04-07,HULC1,BPO,52
2026-04-07,HULC1,XPO,31
2026-04-07,HULC1,VB,6
2026-04-07,Košice,SPO,2
2026-04-07,Košice,BPO,1
2026-04-07,LCS,SPO,57
2026-04-07,LCS,BPO,6
2026-04-07,LCS,XPO,130
2026-04-07,LCU,BPO,1
2026-04-07,LCU,XPO,193
2026-04-07,LCU,XL,32
2026-04-07,LCU,VB,95
2026-04-07,Nitra,SPO,16
2026-04-07,Nitra,BPO,4
2026-04-07,Nitra,XPO,2
2026-04-07,Pobočka HULC1,SPO,19
2026-04-07,Pobočka HULC1,BPO,4
2026-04-07,Pobočka HULC1,XPO,4
2026-04-07,Prešov,SPO,11
2026-04-07,Prešov,BPO,2
2026-04-07,Prešov,XPO,1
2026-04-07,Trenčín,SPO,1
2026-04-07,Trenčín,BPO,1
2026-04-07,Trenčín,XPO,2
2026-04-07,Trnava,SPO,5
2026-04-07,Trnava,BPO,2
2026-04-07,Wien Karlsplatz,SPO,2
2026-04-07,Žilina,SPO,3
2026-04-07,Žilina,XPO,1
2026-04-08,Banská Bystrica,SPO,76
2026-04-08,Banská Bystrica,BPO,2
2026-04-08,Banská Bystrica,XPO,1
2026-04-08,Banská Bystrica,VB,1
2026-04-08,Bratislava Centrála,SPO,67
2026-04-08,Bratislava Centrála,BPO,17
2026-04-08,Bratislava Centrála,XPO,11
2026-04-08,Bratislava Centrála,XL,3
2026-04-08,Bratislava Centrála,VB,1
2026-04-08,Bratislava Petržalka,SPO,76
2026-04-08,Bratislava Petržalka,BPO,2
2026-04-08,Bratislava Petržalka,XL,1
2026-04-08,Budapešť Blaha,SPO,16
2026-04-08,Budapešť Blaha,XL,1
2026-04-08,CBP Budapešť centrála,SPO,145
2026-04-08,CBP Budapešť centrála,BPO,39
2026-04-08,CBP Budapešť centrála,XPO,38
2026-04-08,CBP Budapešť centrála,XL,5
2026-04-08,CBP Budapešť centrála,VB,4
2026-04-08,CZLC4,SPO,1778
2026-04-08,CZLC4,BPO,663
2026-04-08,CZLC4,XPO,29
2026-04-08,HULC1,SPO,237
2026-04-08,HULC1,BPO,35
2026-04-08,HULC1,XPO,80
2026-04-08,HULC1,VB,9
2026-04-08,Košice,SPO,56
2026-04-08,Košice,BPO,15
2026-04-08,Košice,XPO,1
2026-04-08,LCS,SPO,34
2026-04-08,LCS,BPO,4
2026-04-08,LCS,XPO,41
2026-04-08,LCU,SPO,1
2026-04-08,LCU,BPO,1
2026-04-08,LCU,XPO,201
2026-04-08,LCU,XL,57
2026-04-08,LCU,VB,103
2026-04-08,Nitra,SPO,76
2026-04-08,Nitra,BPO,3
2026-04-08,Pobočka HULC1,SPO,31
2026-04-08,Pobočka HULC1,BPO,3
2026-04-08,Pobočka HULC1,XPO,4
2026-04-08,Prešov,SPO,66
2026-04-08,Prešov,BPO,1
2026-04-08,Prešov,XPO,1
2026-04-08,Prešov,XL,1
2026-04-08,Trenčín,SPO,74
2026-04-08,Trenčín,BPO,1
2026-04-08,Trenčín,XPO,1
2026-04-08,Trnava,SPO,78
2026-04-08,Trnava,BPO,5
2026-04-08,Trnava,XPO,2
2026-04-08,Trnava,XL,1
2026-04-08,Trnava,VB,5
2026-04-08,Wien Karlsplatz,SPO,2
2026-04-08,Wien Karlsplatz,XL,1
2026-04-08,Žilina,SPO,81
2026-04-08,Žilina,BPO,2
2026-04-08,Žilina,XPO,3
2026-04-09,Banská Bystrica,SPO,2
2026-04-09,Banská Bystrica,BPO,1
2026-04-09,Banská Bystrica,XPO,4
2026-04-09,Banská Bystrica,XL,1
2026-04-09,Banská Bystrica,VB,3
2026-04-09,Bratislava Centrála,SPO,46
2026-04-09,Bratislava Centrála,BPO,10
2026-04-09,Bratislava Centrála,XPO,6
2026-04-09,Bratislava Centrála,XL,1
2026-04-09,Bratislava Centrála,VB,1
2026-04-09,Bratislava Petržalka,SPO,2
2026-04-09,Bratislava Petržalka,BPO,2
2026-04-09,Budapešť Blaha,SPO,11
2026-04-09,Budapešť Blaha,BPO,1
2026-04-09,CBP Budapešť centrála,SPO,22
2026-04-09,CBP Budapešť centrála,BPO,2
2026-04-09,CBP Budapešť centrála,XPO,3
2026-04-09,CBP Budapešť centrála,XL,1
2026-04-09,CBP Budapešť centrála,VB,1
2026-04-09,CZLC4,SPO,1682
2026-04-09,CZLC4,BPO,347
2026-04-09,CZLC4,XPO,13
2026-04-09,HULC1,SPO,196
2026-04-09,HULC1,BPO,31
2026-04-09,HULC1,XPO,25
2026-04-09,HULC1,XL,4
2026-04-09,HULC1,VB,21
2026-04-09,Košice,SPO,37
2026-04-09,Košice,BPO,1
2026-04-09,Košice,XPO,1
2026-04-09,LCS,SPO,40
2026-04-09,LCS,BPO,10
2026-04-09,LCS,XPO,23
2026-04-09,LCU,XPO,168
2026-04-09,LCU,XL,4
2026-04-09,LCU,VB,139
2026-04-09,Nitra,SPO,17
2026-04-09,Nitra,BPO,3
2026-04-09,Pobočka HULC1,SPO,4
2026-04-09,Pobočka HULC1,XPO,1
2026-04-09,Prešov,SPO,1
2026-04-09,Trenčín,BPO,1
2026-04-09,Trnava,SPO,21
2026-04-09,Trnava,BPO,4
2026-04-09,Trnava,XPO,2
2026-04-09,Wien Karlsplatz,XL,1
2026-04-09,Žilina,SPO,5
2026-04-09,Žilina,XL,1
2026-04-10,Banská Bystrica,SPO,5
2026-04-10,Banská Bystrica,XPO,1
2026-04-10,Banská Bystrica,XL,2
2026-04-10,Bratislava Centrála,SPO,71
2026-04-10,Bratislava Centrála,BPO,7
2026-04-10,Bratislava Centrála,XPO,12
2026-04-10,Bratislava Centrála,VB,1
2026-04-10,Bratislava Petržalka,SPO,1
2026-04-10,CBP Budapešť centrála,SPO,10
2026-04-10,CBP Budapešť centrála,BPO,5
2026-04-10,CBP Budapešť centrála,XPO,3
2026-04-10,CBP Budapešť centrála,VB,1
2026-04-10,CZLC4,SPO,1493
2026-04-10,CZLC4,BPO,351
2026-04-10,CZLC4,XPO,55
2026-04-10,Dunajská Streda,SPO,1
2026-04-10,HULC1,SPO,330
2026-04-10,HULC1,BPO,41
2026-04-10,HULC1,XPO,13
2026-04-10,HULC1,XL,32
2026-04-10,HULC1,VB,7
2026-04-10,Košice,SPO,8
2026-04-10,Košice,BPO,2
2026-04-10,Košice,XL,1
2026-04-10,LCS,SPO,49
2026-04-10,LCS,BPO,9
2026-04-10,LCS,XPO,49
2026-04-10,LCU,BPO,1
2026-04-10,LCU,XPO,154
2026-04-10,LCU,XL,80
2026-04-10,LCU,VB,142
2026-04-10,Nitra,SPO,5
2026-04-10,Nitra,BPO,1
2026-04-10,Nitra,XPO,2
2026-04-10,Nitra,XL,3
2026-04-10,Pobočka HULC1,SPO,5
2026-04-10,Prešov,SPO,9
2026-04-10,Prešov,XPO,1
2026-04-10,Trenčín,SPO,5
2026-04-10,Trenčín,XPO,1
2026-04-10,Trnava,BPO,1
2026-04-10,Wien Karlsplatz,SPO,2
2026-04-10,Žilina,SPO,10
2026-04-10,Žilina,BPO,3
2026-04-10,Žilina,XPO,4
2026-04-10,Žilina,XL,1
2026-04-11,Banská Bystrica,SPO,15
2026-04-11,Banská Bystrica,XPO,3
2026-04-11,Bratislava Centrála,SPO,69
2026-04-11,Bratislava Centrála,BPO,12
2026-04-11,Bratislava Centrála,XPO,10
2026-04-11,Bratislava Petržalka,SPO,1
2026-04-11,Bratislava Petržalka,BPO,1
2026-04-11,Budapešť Blaha,SPO,2
2026-04-11,Budapešť Blaha,BPO,1
2026-04-11,Budapešť Blaha,XPO,1
2026-04-11,CBP Budapešť centrála,SPO,74
2026-04-11,CBP Budapešť centrála,BPO,12
2026-04-11,CBP Budapešť centrála,XPO,23
2026-04-11,CBP Budapešť centrála,XL,2
2026-04-11,CBP Budapešť centrála,VB,2
2026-04-11,CZLC4,SPO,1570
2026-04-11,CZLC4,BPO,444
2026-04-11,CZLC4,XPO,71
2026-04-11,HULC1,SPO,138
2026-04-11,HULC1,BPO,35
2026-04-11,HULC1,XPO,11
2026-04-11,HULC1,VB,7
2026-04-11,Košice,SPO,10
2026-04-11,Košice,BPO,1
2026-04-11,Košice,XPO,3
2026-04-11,LCS,SPO,46
2026-04-11,LCS,BPO,9
2026-04-11,LCS,XPO,91
2026-04-11,LCU,BPO,17
2026-04-11,LCU,XPO,127
2026-04-11,LCU,XL,23
2026-04-11,LCU,VB,59
2026-04-11,Nitra,SPO,13
2026-04-11,Nitra,BPO,4
2026-04-11,Nitra,XPO,14
2026-04-11,Nitra,XL,1
2026-04-11,Pobočka HULC1,SPO,18
2026-04-11,Pobočka HULC1,BPO,4
2026-04-11,Pobočka HULC1,XPO,2
2026-04-11,Prešov,SPO,8
2026-04-11,Prešov,BPO,4
2026-04-11,Prešov,XPO,3
2026-04-11,Trenčín,SPO,3
2026-04-11,Trenčín,XPO,1
2026-04-11,Trnava,SPO,17
2026-04-11,Trnava,XPO,1
2026-04-11,Wien Karlsplatz,BPO,1
2026-04-11,Žilina,SPO,16
2026-04-11,Žilina,BPO,1
2026-04-11,Žilina,XPO,2
2026-04-12,Banská Bystrica,SPO,4
2026-04-12,Bratislava Centrála,SPO,86
2026-04-12,Bratislava Centrála,BPO,17
2026-04-12,Bratislava Centrála,XPO,8
2026-04-12,Bratislava Centrála,XL,6
2026-04-12,Bratislava Petržalka,XL,1
2026-04-12,Budapešť Blaha,SPO,6
2026-04-12,Budapešť Blaha,BPO,2
2026-04-12,CBP Budapešť centrála,SPO,51
2026-04-12,CBP Budapešť centrála,BPO,9
2026-04-12,CBP Budapešť centrála,XPO,3
2026-04-12,CBP Budapešť centrála,VB,1
2026-04-12,CZLC4,SPO,1788
2026-04-12,CZLC4,BPO,387
2026-04-12,CZLC4,XPO,23
2026-04-12,HULC1,SPO,229
2026-04-12,HULC1,BPO,19
2026-04-12,HULC1,XPO,6
2026-04-12,HULC1,VB,5
2026-04-12,Košice,SPO,4
2026-04-12,Košice,BPO,1
2026-04-12,Košice,XPO,2
2026-04-12,LCS,SPO,35
2026-04-12,LCS,BPO,6
2026-04-12,LCS,XPO,36
2026-04-12,LCU,XPO,78
2026-04-12,LCU,VB,82
2026-04-12,Nitra,SPO,12
2026-04-12,Nitra,BPO,1
2026-04-12,Nitra,XPO,1
2026-04-12,Pobočka HULC1,SPO,3
2026-04-12,Pobočka HULC1,XPO,4
2026-04-12,Prešov,SPO,3
2026-04-12,Prešov,BPO,1
2026-04-12,Prešov,XL,1
2026-04-12,Trenčín,SPO,10
2026-04-12,Trenčín,BPO,1
2026-04-12,Trenčín,XPO,1
2026-04-12,Trenčín,VB,1
2026-04-12,Trnava,SPO,32
2026-04-12,Trnava,BPO,3
2026-04-12,Trnava,XPO,1
2026-04-12,Trnava,XL,2
2026-04-12,Wien Karlsplatz,SPO,1
2026-04-12,Žilina,SPO,10
2026-04-12,Žilina,BPO,3
2026-04-12,Žilina,XPO,3
2026-04-13,Banská Bystrica,SPO,24
2026-04-13,Banská Bystrica,BPO,1
2026-04-13,Banská Bystrica,XPO,3
2026-04-13,Banská Bystrica,XL,1
2026-04-13,Bratislava Centrála,SPO,61
2026-04-13,Bratislava Centrála,BPO,11
2026-04-13,Bratislava Centrála,XPO,5
2026-04-13,Bratislava Centrála,XL,1
2026-04-13,Bratislava Petržalka,SPO,1
2026-04-13,Bratislava Petržalka,BPO,1
2026-04-13,Budapešť Blaha,SPO,2
2026-04-13,Budapešť Blaha,BPO,1
2026-04-13,Budapešť Blaha,XPO,1
2026-04-13,Budapešť Blaha,VB,1
2026-04-13,CBP Budapešť centrála,SPO,41
2026-04-13,CBP Budapešť centrála,BPO,1
2026-04-13,CBP Budapešť centrála,XPO,2
2026-04-13,CBP Budapešť centrála,XL,2
2026-04-13,CBP Budapešť centrála,VB,1
2026-04-13,CZLC4,SPO,1530
2026-04-13,CZLC4,BPO,583
2026-04-13,CZLC4,XPO,18
2026-04-13,HULC1,SPO,483
2026-04-13,HULC1,BPO,58
2026-04-13,HULC1,XPO,22
2026-04-13,HULC1,VB,15
2026-04-13,Košice,SPO,10
2026-04-13,Košice,XPO,1
2026-04-13,LCS,SPO,43
2026-04-13,LCS,BPO,2
2026-04-13,LCS,XPO,38
2026-04-13,LCU,XPO,135
2026-04-13,LCU,XL,23
2026-04-13,LCU,VB,32
2026-04-13,Nitra,SPO,14
2026-04-13,Nitra,BPO,1
2026-04-13,Nitra,XPO,2
2026-04-13,Pobočka HULC1,SPO,5
2026-04-13,Pobočka HULC1,BPO,2
2026-04-13,Pobočka HULC1,XPO,2
2026-04-13,Prešov,SPO,2
2026-04-13,Prešov,XPO,1
2026-04-13,Trenčín,SPO,6
2026-04-13,Trnava,SPO,8
2026-04-13,Trnava,XPO,3
2026-04-13,Trnava,XL,1
2026-04-13,Trnava,VB,1
2026-04-13,Wien Karlsplatz,SPO,1
2026-04-13,Wien Karlsplatz,BPO,1
2026-04-13,Žilina,SPO,13
2026-04-13,Žilina,XPO,2
2026-04-14,Banská Bystrica,SPO,26
2026-04-14,Banská Bystrica,BPO,1
2026-04-14,Banská Bystrica,XPO,3
2026-04-14,Bratislava Centrála,SPO,127
2026-04-14,Bratislava Centrála,BPO,16
2026-04-14,Bratislava Centrála,XPO,11
2026-04-14,Bratislava Centrála,VB,3
2026-04-14,Bratislava Petržalka,XL,1
2026-04-14,Budapešť Blaha,SPO,14
2026-04-14,Budapešť Blaha,XL,1
2026-04-14,CBP Budapešť centrála,SPO,50
2026-04-14,CBP Budapešť centrála,BPO,10
2026-04-14,CBP Budapešť centrála,XPO,8
2026-04-14,CBP Budapešť centrála,XL,8
2026-04-14,CBP Budapešť centrála,VB,1
2026-04-14,CZLC4,SPO,2455
2026-04-14,CZLC4,BPO,686
2026-04-14,CZLC4,XPO,233
2026-04-14,HULC1,SPO,276
2026-04-14,HULC1,BPO,62
2026-04-14,HULC1,XPO,26
2026-04-14,HULC1,XL,14
2026-04-14,HULC1,VB,53
2026-04-14,Košice,SPO,8
2026-04-14,Košice,BPO,1
2026-04-14,Košice,XPO,3
2026-04-14,Košice,XL,1
2026-04-14,Košice,VB,1
2026-04-14,LCS,SPO,86
2026-04-14,LCS,BPO,19
2026-04-14,LCS,XPO,95
2026-04-14,LCU,BPO,4
2026-04-14,LCU,XPO,406
2026-04-14,LCU,XL,94
2026-04-14,LCU,VB,234
2026-04-14,Nitra,SPO,17
2026-04-14,Nitra,BPO,4
2026-04-14,Nitra,XPO,3
2026-04-14,Nitra,XL,1
2026-04-14,Nitra,VB,1
2026-04-14,Pobočka HULC1,SPO,5
2026-04-14,Pobočka HULC1,BPO,5
2026-04-14,Pobočka HULC1,XPO,2
2026-04-14,Prešov,SPO,7
2026-04-14,Prešov,XPO,2
2026-04-14,Trenčín,SPO,9
2026-04-14,Trenčín,XL,1
